timestamp,event_type,yolo_class,yolo_confidence,mobilenet_class,mobilenet_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,target_type,payload_type,is_target,inference_time_ms,fps,device,frame_number
2025-10-10 19:52:24,classifier_init,,,,,,,,,,,,,,,,cpu,
2025-10-10T19:52:24.623911,classification_result,person,0.9495617747306824,other,0.35401344299316406,68,178,570,478,319.0,328.0,,,False,50.0,0,cpu,2
2025-10-10T19:52:24.651902,classification_result,person,0.9495617747306824,other,0.35401344299316406,68,178,570,478,319.0,328.0,,,False,50.0,0,cpu,3
2025-10-10T19:52:24.706266,classification_result,person,0.9468198418617249,other,0.3434784412384033,68,178,560,477,314.0,327.5,,,False,50.0,0,cpu,4
2025-10-10T19:52:24.731775,classification_result,person,0.9468198418617249,other,0.3434784412384033,68,178,560,477,314.0,327.5,,,False,50.0,0,cpu,5
2025-10-10T19:52:24.780058,classification_result,person,0.9473661780357361,other,0.3654630482196808,66,178,560,478,313.0,328.0,,,False,50.0,0,cpu,6
2025-10-10T19:52:24.820997,classification_result,person,0.9473661780357361,other,0.3654630482196808,66,178,560,478,313.0,328.0,,,False,50.0,0,cpu,7
2025-10-10T19:52:24.940950,classification_result,person,0.9479326605796814,other,0.3470018804073334,66,178,558,478,312.0,328.0,,,False,50.0,0,cpu,8
2025-10-10T19:52:25.004628,classification_result,person,0.9479326605796814,other,0.3470018804073334,66,178,558,478,312.0,328.0,,,False,50.0,0,cpu,9
2025-10-10T19:52:25.144232,classification_result,person,0.9487601518630981,other,0.3644704222679138,63,177,557,477,310.0,327.0,,,False,50.0,0,cpu,10
2025-10-10T19:52:25.194123,classification_result,person,0.9487601518630981,other,0.3644704222679138,63,177,557,477,310.0,327.0,,,False,50.0,0,cpu,11
2025-10-10T19:52:25.341354,classification_result,person,0.9456471800804138,other,0.3414168953895569,62,176,557,478,309.5,327.0,,,False,50.0,0,cpu,12
2025-10-10T19:52:25.404898,classification_result,person,0.9456471800804138,other,0.3414168953895569,62,176,557,478,309.5,327.0,,,False,50.0,0,cpu,13
2025-10-10T19:52:25.541904,classification_result,person,0.9450280666351318,other,0.3575030267238617,62,173,559,478,310.5,325.5,,,False,50.0,0,cpu,14
