timestamp,event_type,yolo_class,yolo_confidence,mobilenet_class,mobilenet_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,target_type,payload_type,is_target,inference_time_ms,fps,device,frame_number
2025-10-10T21:59:50.577950,classification_result,person,0.783422589302063,tent,0.4068143963813782,181,262,584,479,382.5,370.5,tent,beacon,True,50.0,0,cpu,13
2025-10-10T21:59:50.578697,payload_trigger,,,,0.4068143963813782,,,,,382.5,370.5,tent,beacon,True,,0,,13
2025-10-10T21:59:50.711966,classification_result,person,0.8718851804733276,mannequin,0.42260468006134033,183,237,611,478,397.0,357.5,mannequin,water_bottle,True,50.0,0,cpu,14
2025-10-10T21:59:50.712705,payload_trigger,,,,0.42260468006134033,,,,,397.0,357.5,mannequin,water_bottle,True,,0,,14
2025-10-10T21:59:50.776341,classification_result,person,0.8718851804733276,mannequin,0.42260468006134033,183,237,611,478,397.0,357.5,mannequin,water_bottle,True,50.0,0,cpu,15
2025-10-10T21:59:50.777130,payload_trigger,,,,0.42260468006134033,,,,,397.0,357.5,mannequin,water_bottle,True,,0,,15
2025-10-10T21:59:50.905956,classification_result,person,0.8678781986236572,mannequin,0.4376409351825714,182,238,603,478,392.5,358.0,mannequin,water_bottle,True,50.0,0,cpu,16
2025-10-10T21:59:50.906586,payload_trigger,,,,0.4376409351825714,,,,,392.5,358.0,mannequin,water_bottle,True,,0,,16
2025-10-10T21:59:50.973680,classification_result,person,0.8678781986236572,mannequin,0.4376409351825714,182,238,603,478,392.5,358.0,mannequin,water_bottle,True,50.0,0,cpu,17
2025-10-10T21:59:50.974614,payload_trigger,,,,0.4376409351825714,,,,,392.5,358.0,mannequin,water_bottle,True,,0,,17
2025-10-10T21:59:51.098892,classification_result,person,0.8663919568061829,mannequin,0.4434380531311035,175,239,575,478,375.0,358.5,mannequin,water_bottle,True,50.0,0,cpu,18
2025-10-10T21:59:51.099544,payload_trigger,,,,0.4434380531311035,,,,,375.0,358.5,mannequin,water_bottle,True,,0,,18
2025-10-10T21:59:51.174182,classification_result,person,0.8663919568061829,mannequin,0.4434380531311035,175,239,575,478,375.0,358.5,mannequin,water_bottle,True,50.0,0,cpu,19
2025-10-10T21:59:51.175093,payload_trigger,,,,0.4434380531311035,,,,,375.0,358.5,mannequin,water_bottle,True,,0,,19
2025-10-10T21:59:51.298684,classification_result,person,0.8634029626846313,mannequin,0.46577367186546326,174,239,581,478,377.5,358.5,mannequin,water_bottle,True,50.0,0,cpu,20
2025-10-10T21:59:51.299270,payload_trigger,,,,0.46577367186546326,,,,,377.5,358.5,mannequin,water_bottle,True,,0,,20
2025-10-10T21:59:51.374336,classification_result,person,0.8634029626846313,mannequin,0.46577367186546326,174,239,581,478,377.5,358.5,mannequin,water_bottle,True,50.0,0,cpu,21
2025-10-10T21:59:51.375259,payload_trigger,,,,0.46577367186546326,,,,,377.5,358.5,mannequin,water_bottle,True,,0,,21
2025-10-10T21:59:51.498623,classification_result,person,0.8594790101051331,mannequin,0.46958857774734497,176,239,586,478,381.0,358.5,mannequin,water_bottle,True,50.0,0,cpu,22
2025-10-10T21:59:51.499205,payload_trigger,,,,0.46958857774734497,,,,,381.0,358.5,mannequin,water_bottle,True,,0,,22
2025-10-10T21:59:51.575073,classification_result,person,0.8594790101051331,mannequin,0.46958857774734497,176,239,586,478,381.0,358.5,mannequin,water_bottle,True,50.0,0,cpu,23
2025-10-10T21:59:51.575998,payload_trigger,,,,0.46958857774734497,,,,,381.0,358.5,mannequin,water_bottle,True,,0,,23
2025-10-10T21:59:51.700358,classification_result,person,0.8609151840209961,mannequin,0.4551647901535034,180,238,584,478,382.0,358.0,mannequin,water_bottle,True,50.0,0,cpu,24
2025-10-10T21:59:51.700977,payload_trigger,,,,0.4551647901535034,,,,,382.0,358.0,mannequin,water_bottle,True,,0,,24
2025-10-10T21:59:51.770303,classification_result,person,0.8609151840209961,mannequin,0.4551647901535034,180,238,584,478,382.0,358.0,mannequin,water_bottle,True,50.0,0,cpu,25
2025-10-10T21:59:51.771234,payload_trigger,,,,0.4551647901535034,,,,,382.0,358.0,mannequin,water_bottle,True,,0,,25
2025-10-10T21:59:51.896189,classification_result,person,0.8645981550216675,mannequin,0.464788556098938,181,237,587,478,384.0,357.5,mannequin,water_bottle,True,50.0,0,cpu,26
2025-10-10T21:59:51.896814,payload_trigger,,,,0.464788556098938,,,,,384.0,357.5,mannequin,water_bottle,True,,0,,26
2025-10-10T21:59:51.970685,classification_result,person,0.8645981550216675,mannequin,0.464788556098938,181,237,587,478,384.0,357.5,mannequin,water_bottle,True,50.0,0,cpu,27
2025-10-10T21:59:51.971683,payload_trigger,,,,0.464788556098938,,,,,384.0,357.5,mannequin,water_bottle,True,,0,,27
2025-10-10T21:59:52.094507,classification_result,person,0.8602274060249329,mannequin,0.4504375159740448,180,237,597,478,388.5,357.5,mannequin,water_bottle,True,50.0,0,cpu,28
2025-10-10T21:59:52.095101,payload_trigger,,,,0.4504375159740448,,,,,388.5,357.5,mannequin,water_bottle,True,,0,,28
2025-10-10T21:59:52.170059,classification_result,person,0.8602274060249329,mannequin,0.4504375159740448,180,237,597,478,388.5,357.5,mannequin,water_bottle,True,50.0,0,cpu,29
2025-10-10T21:59:52.170996,payload_trigger,,,,0.4504375159740448,,,,,388.5,357.5,mannequin,water_bottle,True,,0,,29
2025-10-10T21:59:52.295972,classification_result,person,0.8544779419898987,mannequin,0.42891350388526917,183,241,592,478,387.5,359.5,mannequin,water_bottle,True,50.0,0,cpu,30
2025-10-10T21:59:52.296647,payload_trigger,,,,0.42891350388526917,,,,,387.5,359.5,mannequin,water_bottle,True,,0,,30
2025-10-10T21:59:52.369733,classification_result,person,0.8544779419898987,mannequin,0.42891350388526917,183,241,592,478,387.5,359.5,mannequin,water_bottle,True,50.0,0,cpu,31
2025-10-10T21:59:52.370698,payload_trigger,,,,0.42891350388526917,,,,,387.5,359.5,mannequin,water_bottle,True,,0,,31
2025-10-10T21:59:52.498740,classification_result,person,0.8147047758102417,tent,0.3816303014755249,185,260,581,478,383.0,369.0,tent,beacon,True,50.0,0,cpu,32
2025-10-10T21:59:52.499356,payload_trigger,,,,0.3816303014755249,,,,,383.0,369.0,tent,beacon,True,,0,,32
2025-10-10T21:59:52.568168,classification_result,person,0.8147047758102417,tent,0.3816303014755249,185,260,581,478,383.0,369.0,tent,beacon,True,50.0,0,cpu,33
2025-10-10T21:59:52.569035,payload_trigger,,,,0.3816303014755249,,,,,383.0,369.0,tent,beacon,True,,0,,33
2025-10-10T21:59:52.701374,classification_result,person,0.7841284871101379,mannequin,0.3661600351333618,184,270,575,480,379.5,375.0,mannequin,water_bottle,True,50.0,0,cpu,34
2025-10-10T21:59:52.701931,payload_trigger,,,,0.3661600351333618,,,,,379.5,375.0,mannequin,water_bottle,True,,0,,34
2025-10-10T21:59:52.766622,classification_result,person,0.7841284871101379,mannequin,0.3661600351333618,184,270,575,480,379.5,375.0,mannequin,water_bottle,True,50.0,0,cpu,35
2025-10-10T21:59:52.767725,payload_trigger,,,,0.3661600351333618,,,,,379.5,375.0,mannequin,water_bottle,True,,0,,35
2025-10-10T21:59:52.890406,classification_result,person,0.7944278717041016,tent,0.36518603563308716,183,270,581,480,382.0,375.0,tent,beacon,True,50.0,0,cpu,36
2025-10-10T21:59:52.890951,payload_trigger,,,,0.36518603563308716,,,,,382.0,375.0,tent,beacon,True,,0,,36
2025-10-10T21:59:52.969078,classification_result,person,0.7944278717041016,tent,0.36518603563308716,183,270,581,480,382.0,375.0,tent,beacon,True,50.0,0,cpu,37
2025-10-10T21:59:52.970078,payload_trigger,,,,0.36518603563308716,,,,,382.0,375.0,tent,beacon,True,,0,,37
2025-10-10T21:59:53.094567,classification_result,person,0.8003593683242798,tent,0.3685077726840973,184,271,580,480,382.0,375.5,tent,beacon,True,50.0,0,cpu,38
2025-10-10T21:59:53.095054,payload_trigger,,,,0.3685077726840973,,,,,382.0,375.5,tent,beacon,True,,0,,38
2025-10-10T21:59:53.167938,classification_result,person,0.8003593683242798,tent,0.3685077726840973,184,271,580,480,382.0,375.5,tent,beacon,True,50.0,0,cpu,39
2025-10-10T21:59:53.168897,payload_trigger,,,,0.3685077726840973,,,,,382.0,375.5,tent,beacon,True,,0,,39
2025-10-10T21:59:53.291280,classification_result,person,0.7811588048934937,tent,0.3582038879394531,184,271,583,480,383.5,375.5,tent,beacon,True,50.0,0,cpu,40
2025-10-10T21:59:53.291805,payload_trigger,,,,0.3582038879394531,,,,,383.5,375.5,tent,beacon,True,,0,,40
2025-10-10T21:59:53.362588,classification_result,person,0.7811588048934937,tent,0.3582038879394531,184,271,583,480,383.5,375.5,tent,beacon,True,50.0,0,cpu,41
2025-10-10T21:59:53.363601,payload_trigger,,,,0.3582038879394531,,,,,383.5,375.5,tent,beacon,True,,0,,41
2025-10-10T21:59:53.488779,classification_result,person,0.7848078012466431,tent,0.35895106196403503,185,271,584,480,384.5,375.5,tent,beacon,True,50.0,0,cpu,42
2025-10-10T21:59:53.489406,payload_trigger,,,,0.35895106196403503,,,,,384.5,375.5,tent,beacon,True,,0,,42
2025-10-10T21:59:53.565650,classification_result,person,0.7848078012466431,tent,0.35895106196403503,185,271,584,480,384.5,375.5,tent,beacon,True,50.0,0,cpu,43
2025-10-10T21:59:53.566728,payload_trigger,,,,0.35895106196403503,,,,,384.5,375.5,tent,beacon,True,,0,,43
2025-10-10T21:59:53.686537,classification_result,person,0.7812182903289795,mannequin,0.36518868803977966,186,272,579,480,382.5,376.0,mannequin,water_bottle,True,50.0,0,cpu,44
2025-10-10T21:59:53.687140,payload_trigger,,,,0.36518868803977966,,,,,382.5,376.0,mannequin,water_bottle,True,,0,,44
2025-10-10T21:59:53.763440,classification_result,person,0.7812182903289795,mannequin,0.36518868803977966,186,272,579,480,382.5,376.0,mannequin,water_bottle,True,50.0,0,cpu,45
2025-10-10T21:59:53.764561,payload_trigger,,,,0.36518868803977966,,,,,382.5,376.0,mannequin,water_bottle,True,,0,,45
2025-10-10T21:59:53.886654,classification_result,person,0.7791875004768372,tent,0.3754522502422333,185,272,583,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,46
2025-10-10T21:59:53.887200,payload_trigger,,,,0.3754522502422333,,,,,384.0,376.0,tent,beacon,True,,0,,46
2025-10-10T21:59:53.964105,classification_result,person,0.7791875004768372,tent,0.3754522502422333,185,272,583,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,47
2025-10-10T21:59:53.965203,payload_trigger,,,,0.3754522502422333,,,,,384.0,376.0,tent,beacon,True,,0,,47
2025-10-10T21:59:54.084745,classification_result,person,0.7739995718002319,tent,0.3806478679180145,185,272,590,480,387.5,376.0,tent,beacon,True,50.0,0,cpu,48
2025-10-10T21:59:54.085265,payload_trigger,,,,0.3806478679180145,,,,,387.5,376.0,tent,beacon,True,,0,,48
2025-10-10T21:59:54.158991,classification_result,person,0.7739995718002319,tent,0.3806478679180145,185,272,590,480,387.5,376.0,tent,beacon,True,50.0,0,cpu,49
2025-10-10T21:59:54.159950,payload_trigger,,,,0.3806478679180145,,,,,387.5,376.0,tent,beacon,True,,0,,49
2025-10-10T21:59:54.282691,classification_result,person,0.7769726514816284,tent,0.37277016043663025,186,272,581,480,383.5,376.0,tent,beacon,True,50.0,0,cpu,50
2025-10-10T21:59:54.283249,payload_trigger,,,,0.37277016043663025,,,,,383.5,376.0,tent,beacon,True,,0,,50
2025-10-10T21:59:54.359063,classification_result,person,0.7769726514816284,tent,0.37277016043663025,186,272,581,480,383.5,376.0,tent,beacon,True,50.0,0,cpu,51
2025-10-10T21:59:54.359981,payload_trigger,,,,0.37277016043663025,,,,,383.5,376.0,tent,beacon,True,,0,,51
2025-10-10T21:59:54.482836,classification_result,person,0.7822393178939819,tent,0.36456969380378723,187,272,584,480,385.5,376.0,tent,beacon,True,50.0,0,cpu,52
2025-10-10T21:59:54.483413,payload_trigger,,,,0.36456969380378723,,,,,385.5,376.0,tent,beacon,True,,0,,52
2025-10-10T21:59:54.559807,classification_result,person,0.7822393178939819,tent,0.36456969380378723,187,272,584,480,385.5,376.0,tent,beacon,True,50.0,0,cpu,53
2025-10-10T21:59:54.560672,payload_trigger,,,,0.36456969380378723,,,,,385.5,376.0,tent,beacon,True,,0,,53
2025-10-10T21:59:54.681711,classification_result,person,0.7805328369140625,tent,0.36357295513153076,186,272,583,480,384.5,376.0,tent,beacon,True,50.0,0,cpu,54
2025-10-10T21:59:54.682211,payload_trigger,,,,0.36357295513153076,,,,,384.5,376.0,tent,beacon,True,,0,,54
2025-10-10T21:59:54.758766,classification_result,person,0.7805328369140625,tent,0.36357295513153076,186,272,583,480,384.5,376.0,tent,beacon,True,50.0,0,cpu,55
2025-10-10T21:59:54.759714,payload_trigger,,,,0.36357295513153076,,,,,384.5,376.0,tent,beacon,True,,0,,55
2025-10-10T21:59:54.883039,classification_result,person,0.7772735357284546,tent,0.38543152809143066,187,272,586,480,386.5,376.0,tent,beacon,True,50.0,0,cpu,56
2025-10-10T21:59:54.883603,payload_trigger,,,,0.38543152809143066,,,,,386.5,376.0,tent,beacon,True,,0,,56
2025-10-10T21:59:54.969219,classification_result,person,0.7772735357284546,tent,0.38543152809143066,187,272,586,480,386.5,376.0,tent,beacon,True,50.0,0,cpu,57
2025-10-10T21:59:54.970168,payload_trigger,,,,0.38543152809143066,,,,,386.5,376.0,tent,beacon,True,,0,,57
2025-10-10T21:59:55.110549,classification_result,person,0.7770774960517883,tent,0.40392476320266724,187,272,588,480,387.5,376.0,tent,beacon,True,50.0,0,cpu,58
2025-10-10T21:59:55.111286,payload_trigger,,,,0.40392476320266724,,,,,387.5,376.0,tent,beacon,True,,0,,58
2025-10-10T21:59:55.147817,classification_result,person,0.7770774960517883,tent,0.40392476320266724,187,272,588,480,387.5,376.0,tent,beacon,True,50.0,0,cpu,59
2025-10-10T21:59:55.148460,payload_trigger,,,,0.40392476320266724,,,,,387.5,376.0,tent,beacon,True,,0,,59
2025-10-10T21:59:55.270942,classification_result,person,0.7684273719787598,tent,0.3934974670410156,188,272,588,480,388.0,376.0,tent,beacon,True,50.0,0,cpu,60
2025-10-10T21:59:55.271418,payload_trigger,,,,0.3934974670410156,,,,,388.0,376.0,tent,beacon,True,,0,,60
2025-10-10T21:59:55.352053,classification_result,person,0.7684273719787598,tent,0.3934974670410156,188,272,588,480,388.0,376.0,tent,beacon,True,50.0,0,cpu,61
2025-10-10T21:59:55.353072,payload_trigger,,,,0.3934974670410156,,,,,388.0,376.0,tent,beacon,True,,0,,61
2025-10-10T21:59:55.469145,classification_result,person,0.7740650773048401,tent,0.3820526599884033,187,272,581,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,62
2025-10-10T21:59:55.469495,payload_trigger,,,,0.3820526599884033,,,,,384.0,376.0,tent,beacon,True,,0,,62
2025-10-10T21:59:55.551318,classification_result,person,0.7740650773048401,tent,0.3820526599884033,187,272,581,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,63
2025-10-10T21:59:55.552033,payload_trigger,,,,0.3820526599884033,,,,,384.0,376.0,tent,beacon,True,,0,,63
2025-10-10T21:59:55.670407,classification_result,person,0.7817159295082092,tent,0.385470986366272,187,272,585,480,386.0,376.0,tent,beacon,True,50.0,0,cpu,64
2025-10-10T21:59:55.670753,payload_trigger,,,,0.385470986366272,,,,,386.0,376.0,tent,beacon,True,,0,,64
2025-10-10T21:59:55.753172,classification_result,person,0.7817159295082092,tent,0.385470986366272,187,272,585,480,386.0,376.0,tent,beacon,True,50.0,0,cpu,65
2025-10-10T21:59:55.754262,payload_trigger,,,,0.385470986366272,,,,,386.0,376.0,tent,beacon,True,,0,,65
2025-10-10T21:59:55.875572,classification_result,person,0.7680674195289612,tent,0.4026253819465637,187,272,581,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,66
2025-10-10T21:59:55.876042,payload_trigger,,,,0.4026253819465637,,,,,384.0,376.0,tent,beacon,True,,0,,66
2025-10-10T21:59:55.952784,classification_result,person,0.7680674195289612,tent,0.4026253819465637,187,272,581,480,384.0,376.0,tent,beacon,True,50.0,0,cpu,67
2025-10-10T21:59:55.953840,payload_trigger,,,,0.4026253819465637,,,,,384.0,376.0,tent,beacon,True,,0,,67
2025-10-10T21:59:56.072113,classification_result,person,0.7762410044670105,tent,0.3939354419708252,185,272,579,480,382.0,376.0,tent,beacon,True,50.0,0,cpu,68
2025-10-10T21:59:56.072543,payload_trigger,,,,0.3939354419708252,,,,,382.0,376.0,tent,beacon,True,,0,,68
2025-10-10T21:59:56.144882,classification_result,person,0.7762410044670105,tent,0.3939354419708252,185,272,579,480,382.0,376.0,tent,beacon,True,50.0,0,cpu,69
2025-10-10T21:59:56.145614,payload_trigger,,,,0.3939354419708252,,,,,382.0,376.0,tent,beacon,True,,0,,69
2025-10-10T21:59:56.267070,classification_result,person,0.7807485461235046,tent,0.4008941352367401,185,272,586,480,385.5,376.0,tent,beacon,True,50.0,0,cpu,70
2025-10-10T21:59:56.267415,payload_trigger,,,,0.4008941352367401,,,,,385.5,376.0,tent,beacon,True,,0,,70
2025-10-10T21:59:56.347392,classification_result,person,0.7807485461235046,tent,0.4008941352367401,185,272,586,480,385.5,376.0,tent,beacon,True,50.0,0,cpu,71
2025-10-10T21:59:56.348077,payload_trigger,,,,0.4008941352367401,,,,,385.5,376.0,tent,beacon,True,,0,,71
2025-10-10T21:59:56.467685,classification_result,person,0.8409155607223511,tent,0.42005249857902527,185,258,593,478,389.0,368.0,tent,beacon,True,50.0,0,cpu,72
2025-10-10T21:59:56.468036,payload_trigger,,,,0.42005249857902527,,,,,389.0,368.0,tent,beacon,True,,0,,72
2025-10-10T21:59:56.543116,classification_result,person,0.8409155607223511,tent,0.42005249857902527,185,258,593,478,389.0,368.0,tent,beacon,True,50.0,0,cpu,73
2025-10-10T21:59:56.543790,payload_trigger,,,,0.42005249857902527,,,,,389.0,368.0,tent,beacon,True,,0,,73
2025-10-10T21:59:56.670903,classification_result,person,0.8606410622596741,mannequin,0.38302868604660034,180,236,600,477,390.0,356.5,mannequin,water_bottle,True,50.0,0,cpu,74
2025-10-10T21:59:56.671288,payload_trigger,,,,0.38302868604660034,,,,,390.0,356.5,mannequin,water_bottle,True,,0,,74
2025-10-10T21:59:56.744647,classification_result,person,0.8606410622596741,mannequin,0.38302868604660034,180,236,600,477,390.0,356.5,mannequin,water_bottle,True,50.0,0,cpu,75
2025-10-10T21:59:56.745442,payload_trigger,,,,0.38302868604660034,,,,,390.0,356.5,mannequin,water_bottle,True,,0,,75
2025-10-10T21:59:56.870974,classification_result,person,0.8565252423286438,mannequin,0.43893152475357056,178,231,602,478,390.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,76
2025-10-10T21:59:56.871336,payload_trigger,,,,0.43893152475357056,,,,,390.0,354.5,mannequin,water_bottle,True,,0,,76
2025-10-10T21:59:56.944890,classification_result,person,0.8565252423286438,mannequin,0.43893152475357056,178,231,602,478,390.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,77
2025-10-10T21:59:56.945695,payload_trigger,,,,0.43893152475357056,,,,,390.0,354.5,mannequin,water_bottle,True,,0,,77
2025-10-10T21:59:57.069647,classification_result,person,0.8644222021102905,mannequin,0.4512718617916107,176,230,607,478,391.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,78
2025-10-10T21:59:57.070024,payload_trigger,,,,0.4512718617916107,,,,,391.5,354.0,mannequin,water_bottle,True,,0,,78
2025-10-10T21:59:57.145222,classification_result,person,0.8644222021102905,mannequin,0.4512718617916107,176,230,607,478,391.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,79
2025-10-10T21:59:57.146032,payload_trigger,,,,0.4512718617916107,,,,,391.5,354.0,mannequin,water_bottle,True,,0,,79
2025-10-10T21:59:57.270515,classification_result,person,0.8667932748794556,mannequin,0.4753376245498657,174,230,585,478,379.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,80
2025-10-10T21:59:57.270891,payload_trigger,,,,0.4753376245498657,,,,,379.5,354.0,mannequin,water_bottle,True,,0,,80
2025-10-10T21:59:57.341043,classification_result,person,0.8667932748794556,mannequin,0.4753376245498657,174,230,585,478,379.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,81
2025-10-10T21:59:57.341877,payload_trigger,,,,0.4753376245498657,,,,,379.5,354.0,mannequin,water_bottle,True,,0,,81
2025-10-10T21:59:57.466417,classification_result,person,0.8619213104248047,mannequin,0.4544380307197571,175,230,592,478,383.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,82
2025-10-10T21:59:57.466795,payload_trigger,,,,0.4544380307197571,,,,,383.5,354.0,mannequin,water_bottle,True,,0,,82
2025-10-10T21:59:57.540905,classification_result,person,0.8619213104248047,mannequin,0.4544380307197571,175,230,592,478,383.5,354.0,mannequin,water_bottle,True,50.0,0,cpu,83
2025-10-10T21:59:57.541733,payload_trigger,,,,0.4544380307197571,,,,,383.5,354.0,mannequin,water_bottle,True,,0,,83
2025-10-10T21:59:57.666886,classification_result,person,0.8620056509971619,mannequin,0.4576891362667084,175,231,591,478,383.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,84
2025-10-10T21:59:57.667266,payload_trigger,,,,0.4576891362667084,,,,,383.0,354.5,mannequin,water_bottle,True,,0,,84
2025-10-10T21:59:57.740927,classification_result,person,0.8620056509971619,mannequin,0.4576891362667084,175,231,591,478,383.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,85
2025-10-10T21:59:57.741748,payload_trigger,,,,0.4576891362667084,,,,,383.0,354.5,mannequin,water_bottle,True,,0,,85
2025-10-10T21:59:57.866635,classification_result,person,0.864471971988678,mannequin,0.4705476760864258,176,231,578,478,377.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,86
2025-10-10T21:59:57.867039,payload_trigger,,,,0.4705476760864258,,,,,377.0,354.5,mannequin,water_bottle,True,,0,,86
2025-10-10T21:59:57.940313,classification_result,person,0.864471971988678,mannequin,0.4705476760864258,176,231,578,478,377.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,87
2025-10-10T21:59:57.941075,payload_trigger,,,,0.4705476760864258,,,,,377.0,354.5,mannequin,water_bottle,True,,0,,87
2025-10-10T21:59:58.054705,classification_result,person,0.861608624458313,mannequin,0.4463101029396057,176,231,586,478,381.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,88
2025-10-10T21:59:58.055095,payload_trigger,,,,0.4463101029396057,,,,,381.0,354.5,mannequin,water_bottle,True,,0,,88
2025-10-10T21:59:58.137171,classification_result,person,0.861608624458313,mannequin,0.4463101029396057,176,231,586,478,381.0,354.5,mannequin,water_bottle,True,50.0,0,cpu,89
2025-10-10T21:59:58.137997,payload_trigger,,,,0.4463101029396057,,,,,381.0,354.5,mannequin,water_bottle,True,,0,,89
2025-10-10T21:59:58.262471,classification_result,person,0.8525866866111755,mannequin,0.46528899669647217,178,238,587,478,382.5,358.0,mannequin,water_bottle,True,50.0,0,cpu,90
2025-10-10T21:59:58.262843,payload_trigger,,,,0.46528899669647217,,,,,382.5,358.0,mannequin,water_bottle,True,,0,,90
2025-10-10T21:59:58.337529,classification_result,person,0.8525866866111755,mannequin,0.46528899669647217,178,238,587,478,382.5,358.0,mannequin,water_bottle,True,50.0,0,cpu,91
2025-10-10T21:59:58.338320,payload_trigger,,,,0.46528899669647217,,,,,382.5,358.0,mannequin,water_bottle,True,,0,,91
2025-10-10T21:59:58.462245,classification_result,person,0.8288376927375793,mannequin,0.40850383043289185,182,246,579,479,380.5,362.5,mannequin,water_bottle,True,50.0,0,cpu,92
2025-10-10T21:59:58.462625,payload_trigger,,,,0.40850383043289185,,,,,380.5,362.5,mannequin,water_bottle,True,,0,,92
2025-10-10T21:59:58.537039,classification_result,person,0.8288376927375793,mannequin,0.40850383043289185,182,246,579,479,380.5,362.5,mannequin,water_bottle,True,50.0,0,cpu,93
2025-10-10T21:59:58.537822,payload_trigger,,,,0.40850383043289185,,,,,380.5,362.5,mannequin,water_bottle,True,,0,,93
2025-10-10T21:59:58.662403,classification_result,person,0.7464047074317932,mannequin,0.4259081184864044,190,265,583,480,386.5,372.5,mannequin,water_bottle,True,50.0,0,cpu,94
2025-10-10T21:59:58.662782,payload_trigger,,,,0.4259081184864044,,,,,386.5,372.5,mannequin,water_bottle,True,,0,,94
