timestamp,event_type,yolo_class,yolo_confidence,mobilenet_class,mobilenet_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,target_type,payload_type,is_target,inference_time_ms,fps,device,frame_number
2025-10-10 20:02:10,classifier_init,,,,,,,,,,,,,,,,cpu,
2025-10-10T20:02:10.867256,classification_result,person,0.9323558807373047,tent,0.4152072072029114,88,151,623,479,355.5,315.0,tent,beacon,False,50.0,0,cpu,2
2025-10-10T20:02:10.900856,classification_result,person,0.9323558807373047,tent,0.4152072072029114,88,151,623,479,355.5,315.0,tent,beacon,False,50.0,0,cpu,3
2025-10-10T20:02:10.948982,classification_result,person,0.9345130920410156,tent,0.39360636472702026,88,151,624,479,356.0,315.0,tent,beacon,False,50.0,0,cpu,4
2025-10-10T20:02:10.969400,classification_result,person,0.9345130920410156,tent,0.39360636472702026,88,151,624,479,356.0,315.0,tent,beacon,False,50.0,0,cpu,5
2025-10-10T20:02:11.070616,classification_result,person,0.9355031251907349,tent,0.387134850025177,87,151,625,479,356.0,315.0,tent,beacon,False,50.0,0,cpu,6
2025-10-10T20:02:11.133542,classification_result,person,0.9355031251907349,tent,0.387134850025177,87,151,625,479,356.0,315.0,tent,beacon,False,50.0,0,cpu,7
2025-10-10T20:02:11.263539,classification_result,person,0.936507523059845,other,0.3785882890224457,86,150,624,479,355.0,314.5,,,False,50.0,0,cpu,8
2025-10-10T20:02:11.334149,classification_result,person,0.936507523059845,other,0.3785882890224457,86,150,624,479,355.0,314.5,,,False,50.0,0,cpu,9
2025-10-10T20:02:11.462465,classification_result,person,0.9353697299957275,other,0.38727495074272156,85,150,625,479,355.0,314.5,,,False,50.0,0,cpu,10
2025-10-10T20:02:11.533639,classification_result,person,0.9353697299957275,other,0.38727495074272156,85,150,625,479,355.0,314.5,,,False,50.0,0,cpu,11
2025-10-10T20:02:11.658659,classification_result,person,0.9379686117172241,other,0.3929940462112427,86,151,625,479,355.5,315.0,,,False,50.0,0,cpu,12
2025-10-10T20:02:11.730622,classification_result,person,0.9379686117172241,other,0.3929940462112427,86,151,625,479,355.5,315.0,,,False,50.0,0,cpu,13
2025-10-10T20:02:11.859173,classification_result,person,0.9342445731163025,other,0.3891165554523468,86,151,624,479,355.0,315.0,,,False,50.0,0,cpu,14
2025-10-10T20:02:11.930170,classification_result,person,0.9342445731163025,other,0.3891165554523468,86,151,624,479,355.0,315.0,,,False,50.0,0,cpu,15
2025-10-10T20:02:12.059920,classification_result,person,0.9373928904533386,tent,0.3809191584587097,86,152,624,479,355.0,315.5,tent,beacon,False,50.0,0,cpu,16
2025-10-10T20:02:12.130146,classification_result,person,0.9373928904533386,tent,0.3809191584587097,86,152,624,479,355.0,315.5,tent,beacon,False,50.0,0,cpu,17
2025-10-10T20:02:12.260611,classification_result,person,0.9352434277534485,tent,0.38415318727493286,86,152,624,479,355.0,315.5,tent,beacon,False,50.0,0,cpu,18
2025-10-10T20:02:12.331403,classification_result,person,0.9352434277534485,tent,0.38415318727493286,86,152,624,479,355.0,315.5,tent,beacon,False,50.0,0,cpu,19
2025-10-10T20:02:12.454640,classification_result,person,0.936869740486145,tent,0.3769620358943939,87,152,625,479,356.0,315.5,tent,beacon,False,50.0,0,cpu,20
2025-10-10T20:02:12.526368,classification_result,person,0.936869740486145,tent,0.3769620358943939,87,152,625,479,356.0,315.5,tent,beacon,False,50.0,0,cpu,21
2025-10-10T20:02:12.676607,classification_result,person,0.9372602105140686,tent,0.3992982506752014,87,152,626,479,356.5,315.5,tent,beacon,False,50.0,0,cpu,22
2025-10-10T20:02:12.733524,classification_result,person,0.9372602105140686,tent,0.3992982506752014,87,152,626,479,356.5,315.5,tent,beacon,False,50.0,0,cpu,23
2025-10-10T20:02:12.891815,classification_result,person,0.9335819482803345,tent,0.3910592198371887,87,151,626,479,356.5,315.0,tent,beacon,False,50.0,0,cpu,24
2025-10-10T20:02:12.933198,classification_result,person,0.9335819482803345,tent,0.3910592198371887,87,151,626,479,356.5,315.0,tent,beacon,False,50.0,0,cpu,25
2025-10-10T20:02:13.121499,classification_result,person,0.9354512095451355,other,0.4062349200248718,88,151,626,479,357.0,315.0,,,False,50.0,0,cpu,26
2025-10-10T20:02:13.141220,classification_result,person,0.9354512095451355,other,0.4062349200248718,88,151,626,479,357.0,315.0,,,False,50.0,0,cpu,27
