timestamp,event_type,yolo_class,yolo_confidence,mobilenet_class,mobilenet_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,target_type,payload_type,is_target,inference_time_ms,fps,device,frame_number
2025-10-10 19:56:59,classifier_init,,,,,,,,,,,,,,,,cpu,
2025-10-10T19:57:00.257749,classification_result,person,0.9463639855384827,tent,0.3619346618652344,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,2
2025-10-10T19:57:00.310904,classification_result,person,0.9463639855384827,tent,0.3619346618652344,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,3
2025-10-10T19:57:00.366453,classification_result,person,0.9456708431243896,tent,0.3665764033794403,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,4
2025-10-10T19:57:00.390671,classification_result,person,0.9456708431243896,tent,0.3665764033794403,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,5
2025-10-10T19:57:00.426503,classification_result,person,0.9454683065414429,tent,0.36426159739494324,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,6
2025-10-10T19:57:00.456136,classification_result,person,0.9454683065414429,tent,0.36426159739494324,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,7
2025-10-10T19:57:00.514554,classification_result,person,0.945160448551178,tent,0.3672546446323395,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,8
2025-10-10T19:57:00.535502,classification_result,person,0.945160448551178,tent,0.3672546446323395,84,162,603,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,9
2025-10-10T19:57:00.584483,classification_result,person,0.9454720616340637,tent,0.3727900981903076,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,10
2025-10-10T19:57:00.645466,classification_result,person,0.9454720616340637,tent,0.3727900981903076,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,11
2025-10-10T19:57:00.727086,classification_result,person,0.9447919130325317,tent,0.36520326137542725,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,12
2025-10-10T19:57:00.802476,classification_result,person,0.9447919130325317,tent,0.36520326137542725,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,13
2025-10-10T19:57:00.924756,classification_result,person,0.9448227882385254,tent,0.36047297716140747,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,14
2025-10-10T19:57:01.047646,classification_result,person,0.9448227882385254,tent,0.36047297716140747,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,15
2025-10-10T19:57:01.132336,classification_result,person,0.9455404281616211,tent,0.3640681803226471,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,16
2025-10-10T19:57:01.248775,classification_result,person,0.9455404281616211,tent,0.3640681803226471,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,17
2025-10-10T19:57:01.349628,classification_result,person,0.9452641606330872,tent,0.36805057525634766,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,18
2025-10-10T19:57:01.416681,classification_result,person,0.9452641606330872,tent,0.36805057525634766,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,19
2025-10-10T19:57:01.610845,classification_result,person,0.9455057978630066,tent,0.36744609475135803,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,20
2025-10-10T19:57:01.683433,classification_result,person,0.9455057978630066,tent,0.36744609475135803,84,163,603,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,21
2025-10-10T19:57:01.739171,classification_result,person,0.9452307224273682,tent,0.3590167760848999,85,163,602,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,22
2025-10-10T19:57:01.850586,classification_result,person,0.9452307224273682,tent,0.3590167760848999,85,163,602,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,23
2025-10-10T19:57:01.945528,classification_result,person,0.944794774055481,tent,0.369612455368042,85,163,602,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,24
2025-10-10T19:57:02.043472,classification_result,person,0.944794774055481,tent,0.369612455368042,85,163,602,479,343.5,321.0,tent,beacon,False,50.0,0,cpu,25
2025-10-10T19:57:02.128134,classification_result,person,0.9451833367347717,tent,0.39225828647613525,85,162,603,479,344.0,320.5,tent,beacon,False,50.0,0,cpu,26
2025-10-10T19:57:02.205982,classification_result,person,0.9451833367347717,tent,0.39225828647613525,85,162,603,479,344.0,320.5,tent,beacon,False,50.0,0,cpu,27
2025-10-10T19:57:02.465388,classification_result,person,0.9430643916130066,tent,0.3635806441307068,85,162,602,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,28
2025-10-10T19:57:02.506734,classification_result,person,0.9430643916130066,tent,0.3635806441307068,85,162,602,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,29
2025-10-10T19:57:02.597449,classification_result,person,0.9430397152900696,tent,0.3746762275695801,85,162,602,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,30
2025-10-10T19:57:02.631435,classification_result,person,0.9430397152900696,tent,0.3746762275695801,85,162,602,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,31
2025-10-10T19:57:02.753070,classification_result,person,0.9415450692176819,tent,0.37250491976737976,86,162,602,479,344.0,320.5,tent,beacon,False,50.0,0,cpu,32
2025-10-10T19:57:02.811347,classification_result,person,0.9415450692176819,tent,0.37250491976737976,86,162,602,479,344.0,320.5,tent,beacon,False,50.0,0,cpu,33
2025-10-10T19:57:03.054424,classification_result,person,0.9418060183525085,tent,0.3764094412326813,87,162,602,479,344.5,320.5,tent,beacon,False,50.0,0,cpu,34
2025-10-10T19:57:03.426525,classification_result,person,0.9418060183525085,tent,0.3764094412326813,87,162,602,479,344.5,320.5,tent,beacon,False,50.0,0,cpu,35
2025-10-10T19:57:03.553060,classification_result,person,0.943504810333252,tent,0.3739459812641144,86,162,601,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,36
2025-10-10T19:57:03.582988,classification_result,person,0.943504810333252,tent,0.3739459812641144,86,162,601,479,343.5,320.5,tent,beacon,False,50.0,0,cpu,37
